match_key,bet_type_name,bet_type_id,outcome_short_name,odds
05bb90f58555a202,G/NG,30091,Oui,1.48
05bb90f58555a202,G/NG,30091,Non,2.59
05bb90f58555a202,Les deux équipes marquent / 1ère mi temps,30092,Oui,3.41
05bb90f58555a202,Les deux équipes marquent / 1ère mi temps,30092,Non,1.3
05bb90f58555a202,1X2 & Total,30093,1 / > 1.5,2.47
05bb90f58555a202,1X2 & Total,30093,X / > 1.5,4.48
05bb90f58555a202,1X2 & Total,30093,2 / > 1.5,3.41
05bb90f58555a202,1X2 & Total,30093,1 / < 1.5,14.63
05bb90f58555a202,1X2 & Total,30093,X / < 1.5,19.25
05bb90f58555a202,1X2 & Total,30093,2 / < 1.5,17.0
05bb90f58555a202,1X2 & Total,30093,1 / > 2.5,2.94
05bb90f58555a202,1X2 & Total,30093,X / > 2.5,10.35
05bb90f58555a202,1X2 & Total,30093,2 / > 2.5,4.05
05bb90f58555a202,1X2 & Total,30093,1 / < 2.5,7.53
05bb90f58555a202,1X2 & Total,30093,X / < 2.5,5.6
05bb90f58555a202,1X2 & Total,30093,2 / < 2.5,9.52
05bb90f58555a202,1X2 & Total,30093,1 / > 3.5,5.59
05bb90f58555a202,1X2 & Total,30093,X / > 3.5,10.35
05bb90f58555a202,1X2 & Total,30093,2 / > 3.5,8.18
05bb90f58555a202,1X2 & Total,30093,1 / < 3.5,3.4
05bb90f58555a202,1X2 & Total,30093,X / < 3.5,5.6
05bb90f58555a202,1X2 & Total,30093,2 / < 3.5,4.35
05bb90f58555a202,1X2 & G/NG,30094,1 gagne et les deux équipes marquent,3.65
05bb90f58555a202,1X2 & G/NG,30094,1 gagne et seulement  1  marque,4.82
05bb90f58555a202,1X2 & G/NG,30094,X et les deux équipes marquent,4.4
05bb90f58555a202,1X2 & G/NG,30094,X et aucun but,18.91
05bb90f58555a202,1X2 & G/NG,30094,2 gagne et les deux équipes marquent,4.73
05bb90f58555a202,1X2 & G/NG,30094,2 gagne et seulement 2 marque,6.8
05bb90f58555a202,Total equipe domicile,30095,> 0.5,1.15
05bb90f58555a202,Total equipe domicile,30095,< 0.5,5.28
05bb90f58555a202,Total equipe domicile,30095,> 1.5,1.9
05bb90f58555a202,Total equipe domicile,30095,< 1.5,1.87
05bb90f58555a202,Total equipe domicile,30095,> 2.5,4.43
05bb90f58555a202,Total equipe domicile,30095,< 2.5,1.2
05bb90f58555a202,Total equipe domicile,30095,> 3.5,15.13
05bb90f58555a202,Total equipe domicile,30095,< 3.5,1.01
05bb90f58555a202,Total equipe extérieur,30096,> 0.5,1.23
05bb90f58555a202,Total equipe extérieur,30096,< 0.5,4.06
05bb90f58555a202,Total equipe extérieur,30096,> 1.5,2.34
05bb90f58555a202,Total equipe extérieur,30096,< 1.5,1.58
05bb90f58555a202,Total equipe extérieur,30096,> 2.5,6.5
05bb90f58555a202,Total equipe extérieur,30096,< 2.5,1.1
05bb90f58555a202,Total equipe extérieur,30096,> 3.5,27.06
05bb90f58555a202,Total equipe extérieur,30096,< 3.5,0.98
05bb90f58555a202,G/NG equipe domicile,30097,Oui,1.15
05bb90f58555a202,G/NG equipe domicile,30097,Non,5.28
05bb90f58555a202,G/NG equipe extérieur,30098,Oui,1.23
05bb90f58555a202,G/NG equipe extérieur,30098,Non,4.06
05bb90f58555a202,Pair/Impair,30099,Impair,1.86
05bb90f58555a202,Pair/Impair,30099,Pair,1.84
05bb90f58555a202,Minute du premier but,30100,1-15,3.96
05bb90f58555a202,Minute du premier but,30100,16-30,2.74
05bb90f58555a202,Minute du premier but,30100,31-45,5.03
05bb90f58555a202,Minute du premier but,30100,46-60,7.75
