match_key,minute,scoring_team,home_score_after,away_score_after
0a6820bb3eb3014c,72,Home,2.0,1.0
db67fa66ed9f0290,20,Home,1.0,0.0
db67fa66ed9f0290,44,Home,2.0,0.0
db67fa66ed9f0290,52,Away,2.0,1.0
db67fa66ed9f0290,76,Away,2.0,2.0
0b825ef3b9620908,29,Away,0.0,1.0
0b825ef3b9620908,33,Home,1.0,1.0
0b825ef3b9620908,41,Home,2.0,1.0
003469e7f92b683b,20,Away,0.0,1.0
003469e7f92b683b,48,Home,1.0,1.0
003469e7f92b683b,70,Home,2.0,1.0
003469e7f92b683b,83,Away,2.0,2.0
ffb54e1ba8c961e7,14,Away,0.0,1.0
ffb54e1ba8c961e7,16,Away,0.0,2.0
ffb54e1ba8c961e7,56,Away,0.0,3.0
18cc6fcc55a78347,42,Away,0.0,1.0
18cc6fcc55a78347,44,Home,1.0,1.0
18cc6fcc55a78347,49,Home,2.0,1.0
18cc6fcc55a78347,58,Away,2.0,2.0
dd10955daf53027e,31,Home,1.0,0.0
dd10955daf53027e,61,Away,1.0,1.0
dd10955daf53027e,72,Away,1.0,2.0
dd10955daf53027e,75,Home,2.0,2.0
b37d47fe00ee9869,20,Away,0.0,1.0
b37d47fe00ee9869,42,Home,1.0,1.0
b37d47fe00ee9869,45,Home,2.0,1.0
f0f06c6cecd3bff7,67,Away,0.0,1.0
f0f06c6cecd3bff7,90,Home,1.0,1.0
759d2fb144798718,48,Home,1.0,0.0
41c3fc9e1048ac88,15,Home,1.0,0.0
41c3fc9e1048ac88,18,Away,1.0,1.0
41c3fc9e1048ac88,37,Away,1.0,2.0
41c3fc9e1048ac88,59,Away,1.0,3.0
41c3fc9e1048ac88,69,Away,1.0,4.0
4700bc97fb28e831,42,Away,0.0,1.0
4700bc97fb28e831,58,Away,0.0,2.0
4700bc97fb28e831,58,Away,0.0,3.0
4700bc97fb28e831,90,Away,0.0,4.0
d3b204416134a7ef,27,Home,1.0,0.0
d3b204416134a7ef,43,Home,2.0,0.0
d3b204416134a7ef,74,Home,3.0,0.0
fb18ce88dd80ff07,18,Away,0.0,1.0
fb18ce88dd80ff07,55,Home,1.0,1.0
34403a1208cf0f7e,49,Away,0.0,1.0
34403a1208cf0f7e,59,Away,0.0,2.0
25884f9ff8eac5c7,42,Away,0.0,1.0
25884f9ff8eac5c7,44,Away,0.0,2.0
25884f9ff8eac5c7,84,Away,0.0,3.0
1846a1da32312b83,25,Away,0.0,1.0
1846a1da32312b83,42,Home,1.0,1.0
1846a1da32312b83,42,Away,1.0,2.0
1846a1da32312b83,56,Home,2.0,2.0
92fd166de20a68cb,18,Away,0.0,1.0
92fd166de20a68cb,22,Home,1.0,1.0
92fd166de20a68cb,48,Home,2.0,1.0
92fd166de20a68cb,87,Home,3.0,1.0
7c01367ee314b222,31,Away,0.0,1.0
6d1631cfd7085032,27,Home,1.0,0.0
adb3b53d94d651b0,62,Home,1.0,0.0
7fdb21e07b7a2ae1,26,Away,0.0,1.0
7fdb21e07b7a2ae1,59,Away,0.0,2.0
7fdb21e07b7a2ae1,59,Away,0.0,3.0
7fdb21e07b7a2ae1,64,Away,0.0,4.0
22b728127b871368,36,Away,0.0,1.0
22b728127b871368,54,Away,0.0,2.0
22b728127b871368,78,Away,0.0,3.0
22b728127b871368,83,Away,0.0,4.0
1944758b8a7ff265,13,Away,0.0,1.0
1944758b8a7ff265,22,Home,1.0,1.0
1944758b8a7ff265,57,Away,1.0,2.0
1944758b8a7ff265,68,Away,1.0,3.0
1944758b8a7ff265,82,Away,1.0,4.0
e05b416fb1c9f8d0,25,Away,0.0,1.0
e05b416fb1c9f8d0,37,Away,0.0,2.0
e05b416fb1c9f8d0,38,Away,0.0,3.0
e05b416fb1c9f8d0,54,Away,0.0,4.0
66be0e71a601fd21,20,Away,0.0,1.0
66be0e71a601fd21,24,Home,1.0,1.0
66be0e71a601fd21,52,Home,2.0,1.0
66be0e71a601fd21,68,Away,2.0,2.0
8be76c63ea6bd974,54,Home,1.0,0.0
8be76c63ea6bd974,54,Away,1.0,1.0
8be76c63ea6bd974,55,Away,1.0,2.0
74dcc50183433090,44,Away,0.0,1.0
74dcc50183433090,58,Away,0.0,2.0
74dcc50183433090,61,Away,0.0,3.0
74dcc50183433090,74,Home,1.0,3.0
6cdd4b85ce6bdc9f,11,Home,1.0,0.0
6cdd4b85ce6bdc9f,86,Away,1.0,1.0
0881f9874a314f0e,28,Home,1.0,0.0
0881f9874a314f0e,63,Away,1.0,1.0
119ef5e1f2f3a8e1,59,Away,0.0,1.0
119ef5e1f2f3a8e1,67,Away,0.0,2.0
119ef5e1f2f3a8e1,90,Away,0.0,3.0
ad2eda171c5b5529,17,Away,0.0,1.0
ad2eda171c5b5529,40,Home,1.0,1.0
ad2eda171c5b5529,47,Away,1.0,2.0
ad2eda171c5b5529,62,Home,2.0,2.0
ad2eda171c5b5529,79,Away,2.0,3.0
3713a9f2933595d5,65,Away,0.0,1.0
3713a9f2933595d5,69,Away,0.0,2.0
083762d1711d60c1,54,Away,0.0,1.0
37a4edf5a0a04773,54,Away,0.0,1.0
37a4edf5a0a04773,77,Away,0.0,2.0
5f5b39fd0edc61a1,20,Home,1.0,0.0
5f5b39fd0edc61a1,35,Home,2.0,0.0
265705917c232027,3,Home,1.0,0.0
a3f60ce82031a9bb,41,Away,0.0,1.0
a3f60ce82031a9bb,43,Away,0.0,2.0
a3f60ce82031a9bb,44,Away,0.0,3.0
a3f60ce82031a9bb,46,Away,0.0,4.0
a3f60ce82031a9bb,59,Away,0.0,5.0
e4d6482e4b49e4fa,27,Home,1.0,0.0
e4d6482e4b49e4fa,63,Home,2.0,0.0
e4d6482e4b49e4fa,76,Home,3.0,0.0
9c199ae613e0dc19,58,Away,0.0,1.0
9c199ae613e0dc19,83,Away,0.0,2.0
be3a1dbcf9b75402,2,Away,0.0,1.0
be3a1dbcf9b75402,38,Away,0.0,2.0
be3a1dbcf9b75402,64,Away,0.0,3.0
be3a1dbcf9b75402,86,Home,1.0,3.0
69c565976273bc46,14,Away,0.0,1.0
69c565976273bc46,43,Home,1.0,1.0
69c565976273bc46,58,Home,2.0,1.0
69c565976273bc46,58,Home,3.0,1.0
69c565976273bc46,87,Home,4.0,1.0
00a0a5287dc8badb,21,Home,1.0,0.0
00a0a5287dc8badb,30,Away,1.0,1.0
00a0a5287dc8badb,56,Away,1.0,2.0
00a0a5287dc8badb,79,Away,1.0,3.0
00a0a5287dc8badb,81,Home,2.0,3.0
0331ef3852be6a8b,55,Home,1.0,0.0
0331ef3852be6a8b,71,Home,2.0,0.0
0331ef3852be6a8b,84,Away,2.0,1.0
5f95f9482c35c16a,18,Home,1.0,0.0
5f95f9482c35c16a,67,Home,2.0,0.0
5f95f9482c35c16a,74,Home,3.0,0.0
5f95f9482c35c16a,74,Home,4.0,0.0
0d0be2dad4242e18,16,Away,0.0,1.0
0d0be2dad4242e18,24,Home,1.0,1.0
0d0be2dad4242e18,33,Away,1.0,2.0
0d0be2dad4242e18,59,Away,1.0,3.0
0d0be2dad4242e18,81,Away,1.0,4.0
81ae5463fd3710c8,27,Away,0.0,1.0
81ae5463fd3710c8,62,Away,0.0,2.0
81ae5463fd3710c8,71,Home,1.0,2.0
81ae5463fd3710c8,71,Away,1.0,3.0
8e5c29c477d7e20b,41,Home,1.0,0.0
8e5c29c477d7e20b,52,Home,2.0,0.0
8e5c29c477d7e20b,64,Away,2.0,1.0
8e5c29c477d7e20b,74,Home,3.0,1.0
d4cd0ea22c47a0d1,66,Home,1.0,0.0
d4cd0ea22c47a0d1,87,Away,1.0,1.0
00951c9bb8d8f5d4,60,Away,0.0,1.0
00951c9bb8d8f5d4,72,Away,0.0,2.0
a64ee046694bf280,23,Away,0.0,1.0
a64ee046694bf280,39,Away,0.0,2.0
a64ee046694bf280,40,Home,1.0,2.0
a64ee046694bf280,49,Home,2.0,2.0
6c54ca0fe4739b15,21,Home,1.0,0.0
6c54ca0fe4739b15,58,Away,1.0,1.0
6c54ca0fe4739b15,77,Away,1.0,2.0
6c54ca0fe4739b15,80,Away,1.0,3.0
4a61199652932a01,24,Home,1.0,0.0
4a61199652932a01,36,Home,2.0,0.0
c25d2dd2b4386a0a,11,Away,0.0,1.0
c25d2dd2b4386a0a,53,Away,0.0,2.0
c25d2dd2b4386a0a,84,Home,1.0,2.0
62308d5561bfa1de,35,Home,1.0,0.0
62308d5561bfa1de,42,Away,1.0,1.0
8c66b0bf4cafcf3d,47,Home,1.0,0.0
8c66b0bf4cafcf3d,47,Away,1.0,1.0
69b664879d839c8d,24,Home,1.0,0.0
69b664879d839c8d,60,Home,2.0,0.0
69b664879d839c8d,70,Home,3.0,0.0
69b664879d839c8d,84,Home,4.0,0.0
ffae97d2a960a907,39,Home,1.0,0.0
ffae97d2a960a907,43,Away,1.0,1.0
1a2ce53ede3532f9,22,Away,0.0,1.0
1a2ce53ede3532f9,30,Away,0.0,2.0
1a2ce53ede3532f9,44,Away,0.0,3.0
1a2ce53ede3532f9,52,Away,0.0,4.0
1a2ce53ede3532f9,56,Away,0.0,5.0
1a2ce53ede3532f9,76,Away,0.0,6.0
96241959282967f6,24,Home,1.0,0.0
96241959282967f6,47,Away,1.0,1.0
96241959282967f6,50,Away,1.0,2.0
96241959282967f6,56,Away,1.0,3.0
ca09ebb633fca706,61,Away,0.0,1.0
384134f514d20a93,8,Home,1.0,0.0
384134f514d20a93,40,Home,2.0,0.0
384134f514d20a93,60,Away,2.0,1.0
384134f514d20a93,74,Home,3.0,1.0
b0354c722ff7289b,29,Home,1.0,0.0
b0354c722ff7289b,34,Away,1.0,1.0
b0354c722ff7289b,65,Away,1.0,2.0
b0354c722ff7289b,72,Away,1.0,3.0
b0354c722ff7289b,81,Away,1.0,4.0
cb7cfddad1d14c34,21,Away,0.0,1.0
cb7cfddad1d14c34,34,Home,1.0,1.0
2954189d01b01a7d,2,Away,0.0,1.0
3b8f2942819ebda9,22,Away,0.0,1.0
3b8f2942819ebda9,57,Away,0.0,2.0
3b8f2942819ebda9,61,Home,1.0,2.0
fe33e92c36998e94,28,Away,0.0,1.0
fe33e92c36998e94,30,Home,1.0,1.0
c08c88661d00fa0b,19,Away,0.0,1.0
c08c88661d00fa0b,62,Home,1.0,1.0
c08c88661d00fa0b,75,Away,1.0,2.0
c08c88661d00fa0b,77,Home,2.0,2.0
2eca1e29dc27e268,31,Away,0.0,1.0
2eca1e29dc27e268,39,Away,0.0,2.0
2eca1e29dc27e268,49,Away,0.0,3.0
2eca1e29dc27e268,58,Home,1.0,3.0
2eca1e29dc27e268,80,Home,2.0,3.0
89f5476c9dd661d8,59,Away,0.0,1.0
01d953ffa4a2143a,7,Home,1.0,0.0
01d953ffa4a2143a,33,Away,1.0,1.0
e82a92b7cd97948f,31,Home,1.0,0.0
e82a92b7cd97948f,46,Home,2.0,0.0
e82a92b7cd97948f,73,Home,3.0,0.0
94e49498e0fcdbc6,37,Away,0.0,1.0
94e49498e0fcdbc6,45,Home,1.0,1.0
ab27540da257e8de,25,Away,0.0,1.0
ab27540da257e8de,33,Away,0.0,2.0
ab27540da257e8de,88,Home,1.0,2.0
3175a2ac7cc804f7,2,Home,1.0,0.0
3175a2ac7cc804f7,15,Away,1.0,1.0
3175a2ac7cc804f7,34,Home,2.0,1.0
3175a2ac7cc804f7,68,Home,3.0,1.0
d0af06a2f6b68697,22,Home,1.0,0.0
d0af06a2f6b68697,33,Home,2.0,0.0
d0af06a2f6b68697,43,Home,3.0,0.0
d0af06a2f6b68697,83,Away,3.0,1.0
d0af06a2f6b68697,90,Home,4.0,1.0
f8eefd09ad66e0c1,72,Away,0.0,1.0
4872bb8fcb4ca359,60,Home,1.0,0.0
4872bb8fcb4ca359,81,Home,2.0,0.0
4872bb8fcb4ca359,86,Home,3.0,0.0
586ce7d73f33b50a,57,Home,1.0,0.0
586ce7d73f33b50a,90,Away,1.0,1.0
9e6a597f22aeb2fd,27,Home,1.0,0.0
b8a526edf5c952a1,29,Away,0.0,1.0
b8a526edf5c952a1,38,Away,0.0,2.0
b8a526edf5c952a1,39,Away,0.0,3.0
b8a526edf5c952a1,46,Home,1.0,3.0
21d5f7d43820a671,6,Home,1.0,0.0
21d5f7d43820a671,43,Away,1.0,1.0
21d5f7d43820a671,79,Away,1.0,2.0
21d5f7d43820a671,82,Away,1.0,3.0
