match_key,bet_type_name,bet_type_id,outcome_short_name,odds
2a2bb4851b348f8c,Total equipe extérieur,30096,> 1.5,1.35
2a2bb4851b348f8c,Total equipe extérieur,30096,< 1.5,3.11
2a2bb4851b348f8c,Total equipe extérieur,30096,> 2.5,2.21
2a2bb4851b348f8c,Total equipe extérieur,30096,< 2.5,1.65
2a2bb4851b348f8c,Total equipe extérieur,30096,> 3.5,4.92
2a2bb4851b348f8c,Total equipe extérieur,30096,< 3.5,1.17
2a2bb4851b348f8c,G/NG equipe domicile,30097,Oui,1.76
2a2bb4851b348f8c,G/NG equipe domicile,30097,Non,2.04
2a2bb4851b348f8c,G/NG equipe extérieur,30098,Oui,1.04
2a2bb4851b348f8c,G/NG equipe extérieur,30098,Non,10.01
2a2bb4851b348f8c,Pair/Impair,30099,Impair,1.86
2a2bb4851b348f8c,Pair/Impair,30099,Pair,1.85
2a2bb4851b348f8c,Minute du premier but,30100,1-15,4.16
2a2bb4851b348f8c,Minute du premier but,30100,16-30,2.82
2a2bb4851b348f8c,Minute du premier but,30100,31-45,4.96
2a2bb4851b348f8c,Minute du premier but,30100,46-60,7.45
2a2bb4851b348f8c,Minute du premier but,30100,61-75,13.52
2a2bb4851b348f8c,Minute du premier but,30100,76-90,16.05
2a2bb4851b348f8c,Minute du premier but,30100,Pas de but,18.77
2a2bb4851b348f8c,FTTS,30101,1,2.97
2a2bb4851b348f8c,FTTS,30101,2,1.37
2a2bb4851b348f8c,FTTS,30101,Pas de but,18.77
2a2bb4851b348f8c,Multi-Buts,30102,"Le total de buts est de 0, 1 ou 2",2.5
2a2bb4851b348f8c,Multi-Buts,30102,"Le total de buts est de 1, 2 ou 3",1.58
2a2bb4851b348f8c,Multi-Buts,30102,"Le total de buts est de 2, 3 ou 4",1.36
2a2bb4851b348f8c,Multi-Buts,30102,Le total de buts est supérieur à 4,5.3
2a2bb4851b348f8c,2ème mi-tps - CS,30105,0-0,4.81
2a2bb4851b348f8c,2ème mi-tps - CS,30105,0-1,5.19
2a2bb4851b348f8c,2ème mi-tps - CS,30105,0-2,4.81
2a2bb4851b348f8c,2ème mi-tps - CS,30105,0-3,6.68
2a2bb4851b348f8c,2ème mi-tps - CS,30105,1-0,13.65
2a2bb4851b348f8c,2ème mi-tps - CS,30105,1-1,6.54
2a2bb4851b348f8c,2ème mi-tps - CS,30105,1-2,9.09
2a2bb4851b348f8c,2ème mi-tps - CS,30105,2-0,46.28
2a2bb4851b348f8c,2ème mi-tps - CS,30105,2-1,33.28
2a2bb4851b348f8c,2ème mi-tps - CS,30105,3-0,100.0
5159125dc632571f,1X2,30083,1,1.22
5159125dc632571f,1X2,30083,X,5.4
5159125dc632571f,1X2,30083,2,17.49
5159125dc632571f,Mi-tps 1X2,30084,1,1.77
5159125dc632571f,Mi-tps 1X2,30084,X,2.2
5159125dc632571f,Mi-tps 1X2,30084,2,16.25
5159125dc632571f,Double Chance,30085,1X,0.98
5159125dc632571f,Double Chance,30085,X2,4.05
5159125dc632571f,Double Chance,30085,12,1.12
5159125dc632571f,Mi-tps DC,30086,1X,0.98
5159125dc632571f,Mi-tps DC,30086,X2,1.94
5159125dc632571f,Mi-tps DC,30086,12,1.6
5159125dc632571f,Score exact,30081,0-0,10.49
5159125dc632571f,Score exact,30081,0-1,32.39
5159125dc632571f,Score exact,30081,0-2,100.0
5159125dc632571f,Score exact,30081,0-3,100.0
5159125dc632571f,Score exact,30081,0-4,100.0
5159125dc632571f,Score exact,30081,0-5,100.0
5159125dc632571f,Score exact,30081,0-6,100.0
5159125dc632571f,Score exact,30081,1-0,6.57
5159125dc632571f,Score exact,30081,1-1,12.41
